School Number,Year,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment
122092,2023,56,25,40,67,41,20,40,54,0,0,0,0
122092,2024,64,24,40,82,44,16,40,63,0,0,0,0
122092,2025,72,22,40,101,48,13,40,74,0,0,0,0
122092,2026,81,20,40,124,52,10,40,86,0,0,0,0
122661,2022,25,36,22,18,28,25,16,28,0,0,0,0
122661,2023,25,45,20,16,31,26,13,31,0,0,0,0
122661,2024,25,55,18,14,35,26,10,35,0,0,0,0
122661,2025,25,67,17,13,40,27,8,40,0,0,0,0
122661,2026,25,82,15,11,45,28,7,45,0,0,0,0
122815,2022,71,70,55,55,55,0,0,0,0,0,0,0
122815,2023,78,77,55,55,55,0,0,0,0,0,0,0
122815,2024,86,84,55,55,55,0,0,0,0,0,0,0
122815,2025,95,92,55,56,55,0,0,0,0,0,0,0
122815,2026,104,100,55,56,56,0,0,0,0,0,0,0
122858,2022,112,45,52,52,45,35,32,49,0,0,0,0
122858,2023,114,45,55,55,45,32,26,54,0,0,0,0
122858,2024,116,45,58,58,45,28,21,59,0,0,0,0
122858,2025,119,46,62,62,45,25,17,65,0,0,0,0
122858,2026,121,46,65,65,45,22,14,71,0,0,0,0
122920,2022,25,12,28,32,20,17,28,12,0,0,0,0
122920,2023,31,9,31,41,21,19,32,9,0,0,0,0
122920,2024,39,7,35,53,22,21,36,7,0,0,0,0
122920,2025,48,6,40,69,23,24,41,6,0,0,0,0
122920,2026,61,4,45,89,24,28,46,4,0,0,0,0
123056,2022,18,7,8,16,7,100,0,0,0,0,0,0
123056,2023,23,5,6,17,5,250,0,0,0,0,0,0
123056,2024,29,4,5,19,4,625,0,0,0,0,0,0
123056,2025,36,3,4,20,3,1562,0,0,0,0,0,0
123056,2026,45,2,4,22,2,3906,0,0,0,0,0,0
123145,2022,22,18,25,37,22,0,0,0,0,0,0,0
123145,2023,21,14,26,41,21,0,0,0,0,0,0,0
123145,2024,19,10,27,44,19,0,0,0,0,0,0,0
123145,2025,17,7,27,48,17,0,0,0,0,0,0,0
123145,2026,16,5,28,52,16,0,0,0,0,0,0,0
123315,2022,90,87,122,67,99,103,0,0,0,0,0,0
123315,2023,95,89,143,61,110,113,0,0,0,0,0,0
123315,2024,101,91,167,55,122,123,0,0,0,0,0,0
123315,2025,108,93,195,50,135,135,0,0,0,0,0,0
123315,2026,114,95,229,45,150,147,0,0,0,0,0,0
123609,2022,41,21,44,77,35,50,61,48,0,0,0,0
123609,2023,43,15,50,100,32,50,62,43,0,0,0,0
123609,2024,45,10,56,130,28,50,63,38,0,0,0,0
123609,2025,47,7,62,168,25,50,64,34,0,0,0,0
123609,2026,49,5,70,218,22,51,65,30,0,0,0,0
123838,2022,23,19,36,30,18,37,18,11,0,0,0,0
123838,2023,22,19,45,31,17,46,16,8,0,0,0,0
123838,2024,22,19,55,31,16,58,14,6,0,0,0,0
123838,2025,21,18,67,32,15,73,13,4,0,0,0,0
123838,2026,20,18,82,32,14,91,11,3,0,0,0,0
123885,2022,68,68,77,68,80,72,77,83,0,0,0,0
123885,2023,62,62,75,63,80,70,75,86,0,0,0,0
123885,2024,57,57,73,57,80,68,74,89,0,0,0,0
123885,2025,52,52,70,52,80,66,72,92,0,0,0,0
123885,2026,47,47,68,48,80,63,70,96,0,0,0,0
124222,2022,23,22,20,46,29,28,40,50,0,0,0,0
124222,2023,22,21,16,47,25,23,40,56,0,0,0,0
124222,2024,22,19,13,49,21,19,40,64,0,0,0,0
124222,2025,21,17,10,50,18,15,40,72,0,0,0,0
124222,2026,20,16,8,52,16,12,40,81,0,0,0,0
124354,2022,46,31,45,43,44,28,0,0,0,0,0,0
124354,2023,47,27,45,47,44,22,0,0,0,0,0,0
124354,2024,49,24,45,51,44,18,0,0,0,0,0,0
124354,2025,50,21,45,55,43,14,0,0,0,0,0,0
124354,2026,52,19,45,60,43,11,0,0,0,0,0,0
124745,2022,41,43,33,46,59,20,56,30,0,0,0,0
124745,2023,43,47,32,54,79,16,70,27,0,0,0,0
124745,2024,45,52,30,63,104,13,87,24,0,0,0,0
124745,2025,47,57,29,74,138,10,109,21,0,0,0,0
124745,2026,49,63,28,86,183,8,137,18,0,0,0,0
124761,2022,33,46,32,23,35,58,56,22,0,0,0,0
124761,2023,36,61,35,22,35,97,78,21,0,0,0,0
124761,2024,39,81,38,20,35,162,109,19,0,0,0,0
124761,2025,43,107,41,19,35,270,153,17,0,0,0,0
124761,2026,48,142,44,18,35,450,215,16,0,0,0,0
124869,2022,188,114,128,115,115,0,0,0,0,0,0,0
124869,2023,187,101,121,110,128,0,0,0,0,0,0,0
124869,2024,186,89,115,106,141,0,0,0,0,0,0,0
124869,2025,185,78,109,102,156,0,0,0,0,0,0,0
124869,2026,184,69,103,98,172,0,0,0,0,0,0,0
124887,2022,163,130,142,181,130,126,138,126,0,0,0,0
124887,2023,183,146,169,243,140,151,160,144,0,0,0,0
124887,2024,206,166,201,326,152,182,185,166,0,0,0,0
124887,2025,233,187,239,438,165,218,213,190,0,0,0,0
124887,2026,262,212,285,589,179,262,247,218,0,0,0,0
124907,2022,102,139,102,151,101,115,0,0,0,0,0,0
124907,2023,99,155,105,183,107,120,0,0,0,0,0,0
124907,2024,97,173,109,222,114,125,0,0,0,0,0,0
124907,2025,94,192,112,268,121,131,0,0,0,0,0,0
124907,2026,92,215,115,325,129,137,0,0,0,0,0,0
125008,2022,95,55,75,110,101,67,0,0,0,0,0,0
125008,2023,122,50,81,151,128,76,0,0,0,0,0,0
125008,2024,156,46,87,208,162,85,0,0,0,0,0,0
125008,2025,199,42,94,286,205,96,0,0,0,0,0,0
125008,2026,255,38,101,394,260,108,0,0,0,0,0,0
125130,2022,0,0,0,0,0,243,187,182,0,0,0,0
125130,2023,0,0,0,0,0,262,185,174,0,0,0,0
125130,2024,0,0,0,0,0,283,183,167,0,0,0,0
125130,2025,0,0,0,0,0,306,181,161,0,0,0,0
125130,2026,0,0,0,0,0,331,179,154,0,0,0,0
125213,2022,0,0,0,0,0,0,120,350,0,0,0,0
125213,2023,0,0,0,0,0,0,120,846,0,0,0,0
125213,2024,0,0,0,0,0,0,120,2046,0,0,0,0
125213,2025,0,0,0,0,0,0,120,4945,0,0,0,0
125213,2026,0,0,0,0,0,0,120,11952,0,0,0,0
125261,2022,10,10,10,10,10,10,10,10,0,0,0,0
125261,2023,10,10,10,10,10,10,10,10,0,0,0,0
125261,2024,10,10,10,10,10,10,10,10,0,0,0,0
125261,2025,10,10,10,10,10,10,10,10,0,0,0,0
125261,2026,10,10,10,10,10,10,10,10,0,0,0,0
125393,2022,18,20,20,13,18,30,0,0,0,0,0,0
125393,2023,16,21,21,11,16,45,0,0,0,0,0,0
125393,2024,14,21,22,10,14,67,0,0,0,0,0,0
125393,2025,13,22,23,8,13,101,0,0,0,0,0,0
125393,2026,11,22,24,7,11,151,0,0,0,0,0,0
125482,2022,18,28,23,21,27,19,46,21,0,0,0,0
125482,2023,16,31,22,23,24,19,53,18,0,0,0,0
125482,2024,14,35,22,25,22,19,61,15,0,0,0,0
125482,2025,13,40,21,27,20,18,71,13,0,0,0,0
125482,2026,11,45,20,29,18,18,82,11,0,0,0,0
125520,2022,46,23,22,32,21,32,39,30,0,0,0,0
125520,2023,61,22,21,35,17,30,43,31,0,0,0,0
125520,2024,81,22,19,38,15,28,48,31,0,0,0,0
125520,2025,107,21,17,41,12,27,54,32,0,0,0,0
125520,2026,142,20,16,44,10,25,60,32,0,0,0,0
125555,2022,59,40,73,40,38,57,0,0,0,0,0,0
125555,2023,63,40,90,36,38,60,0,0,0,0,0,0
125555,2024,68,40,110,32,37,63,0,0,0,0,0,0
125555,2025,74,40,135,28,36,66,0,0,0,0,0,0
125555,2026,79,40,165,25,35,70,0,0,0,0,0,0
126179,2022,0,0,0,0,0,0,99,115,0,0,0,0
126179,2023,0,0,0,0,0,0,90,116,0,0,0,0
126179,2024,0,0,0,0,0,0,82,117,0,0,0,0
126179,2025,0,0,0,0,0,0,74,118,0,0,0,0
126179,2026,0,0,0,0,0,0,67,119,0,0,0,0
126195,2022,20,20,20,13,13,37,12,15,0,0,0,0
126195,2023,21,20,20,11,11,56,9,16,0,0,0,0
126195,2024,22,20,20,10,10,84,7,16,0,0,0,0
126195,2025,23,20,20,8,8,126,6,17,0,0,0,0
126195,2026,24,20,20,7,7,189,4,18,0,0,0,0
126258,2022,0,0,0,0,0,0,13,30,0,0,0,0
126258,2023,0,0,0,0,0,0,12,36,0,0,0,0
126258,2024,0,0,0,0,0,0,11,44,0,0,0,0
126258,2025,0,0,0,0,0,0,10,53,0,0,0,0
126258,2026,0,0,0,0,0,0,10,64,0,0,0,0
126306,2022,11,18,19,19,20,24,11,33,0,0,0,0
126306,2023,9,16,18,18,21,28,9,44,0,0,0,0
126306,2024,6,14,18,18,22,34,6,59,0,0,0,0
126306,2025,5,13,17,17,23,41,5,79,0,0,0,0
126306,2026,4,11,16,16,24,49,4,105,0,0,0,0
127515,2022,48,93,88,97,107,0,0,0,0,0,0,0
127515,2023,38,91,82,95,110,0,0,0,0,0,0,0
127515,2024,30,90,76,93,113,0,0,0,0,0,0,0
127515,2025,24,89,70,90,115,0,0,0,0,0,0,0
127515,2026,19,87,65,88,118,0,0,0,0,0,0,0
127680,2022,56,71,177,190,0,0,0,0,0,0,0,0
127680,2023,63,77,348,427,0,0,0,0,0,0,0,0
127680,2024,71,85,684,958,0,0,0,0,0,0,0,0
127680,2025,80,93,1346,2150,0,0,0,0,0,0,0,0
127680,2026,90,102,2647,4821,0,0,0,0,0,0,0,0
127736,2022,13,51,41,27,34,0,0,0,0,0,0,0
127736,2023,11,86,56,24,33,0,0,0,0,0,0,0
127736,2024,10,147,77,22,32,0,0,0,0,0,0,0
127736,2025,8,250,107,20,31,0,0,0,0,0,0,0
127736,2026,7,425,147,18,31,0,0,0,0,0,0,0
127868,2022,23,20,15,20,12,15,30,13,0,0,0,0
127868,2023,27,21,16,21,9,16,36,11,0,0,0,0
127868,2024,31,22,16,22,7,16,44,10,0,0,0,0
127868,2025,37,23,17,23,6,17,53,8,0,0,0,0
127868,2026,43,24,18,24,4,18,64,7,0,0,0,0
127876,2022,42,61,46,62,64,43,0,0,0,0,0,0
127876,2023,40,67,43,72,69,41,0,0,0,0,0,0
127876,2024,38,75,40,82,74,39,0,0,0,0,0,0
127876,2025,36,83,37,94,80,38,0,0,0,0,0,0
127876,2026,34,93,34,108,86,36,0,0,0,0,0,0
127884,2022,138,85,111,43,44,0,0,0,0,0,0,0
127884,2023,212,112,177,46,49,0,0,0,0,0,0,0
127884,2024,325,147,282,50,55,0,0,0,0,0,0,0
127884,2025,500,193,449,53,61,0,0,0,0,0,0,0
127884,2026,768,254,716,58,68,0,0,0,0,0,0,0
128058,2022,0,0,0,0,0,176,129,125,0,0,0,0
128058,2023,0,0,0,0,0,231,145,130,0,0,0,0
128058,2024,0,0,0,0,0,303,163,135,0,0,0,0
128058,2025,0,0,0,0,0,396,184,141,0,0,0,0
128058,2026,0,0,0,0,0,519,207,147,0,0,0,0
128457,2022,29,47,88,59,46,36,69,42,0,0,0,0
128457,2023,25,56,120,71,47,37,81,40,0,0,0,0
128457,2024,21,67,165,85,48,39,95,38,0,0,0,0
128457,2025,18,80,225,102,49,41,111,36,0,0,0,0
128457,2026,15,95,307,122,50,42,129,34,0,0,0,0
128511,2022,29,45,65,113,63,95,93,93,0,0,0,0
128511,2023,24,42,86,127,57,95,87,87,0,0,0,0
128511,2024,20,38,113,144,51,95,81,81,0,0,0,0
128511,2025,17,35,148,163,47,95,76,76,0,0,0,0
128511,2026,14,32,195,184,42,95,71,71,0,0,0,0
129038,2022,41,56,16,33,37,37,0,0,0,0,0,0
129038,2023,56,78,13,36,41,46,0,0,0,0,0,0
129038,2024,77,109,11,39,44,58,0,0,0,0,0,0
129038,2025,107,153,9,43,48,73,0,0,0,0,0,0
129038,2026,147,215,8,48,52,91,0,0,0,0,0,0
129674,2022,22,37,21,29,37,75,24,41,0,0,0,0
129674,2023,21,39,18,28,41,112,20,43,0,0,0,0
129674,2024,19,41,15,27,44,168,17,45,0,0,0,0
129674,2025,17,43,13,26,48,253,14,47,0,0,0,0
129674,2026,16,46,11,26,52,379,12,49,0,0,0,0
129690,2022,30,60,34,40,63,48,78,68,0,0,0,0
129690,2023,27,73,29,37,67,43,93,79,0,0,0,0
129690,2024,24,88,25,33,70,38,112,90,0,0,0,0
129690,2025,21,106,22,30,75,34,135,104,0,0,0,0
129690,2026,18,128,19,27,79,30,163,120,0,0,0,0
130850,2022,49,64,29,58,72,19,41,29,0,0,0,0
130850,2023,48,74,24,68,105,15,42,25,0,0,0,0
130850,2024,48,87,20,79,152,11,43,21,0,0,0,0
130850,2025,47,101,16,92,221,9,44,18,0,0,0,0
130850,2026,47,118,14,108,320,7,45,16,0,0,0,0
130893,2022,52,46,35,46,35,37,22,33,0,0,0,0
130893,2023,67,54,35,53,35,39,21,36,0,0,0,0
130893,2024,87,63,35,61,36,41,19,39,0,0,0,0
130893,2025,114,74,35,71,36,43,17,43,0,0,0,0
130893,2026,148,86,35,82,37,46,16,48,0,0,0,0
130982,2022,50,64,51,43,43,43,66,24,0,0,0,0
130982,2023,50,75,52,47,41,53,81,20,0,0,0,0
130982,2024,50,89,53,51,39,65,99,17,0,0,0,0
130982,2025,50,104,55,55,38,81,120,14,0,0,0,0
130982,2026,51,123,56,60,36,100,146,12,0,0,0,0
131245,2022,31,51,42,40,36,48,0,0,0,0,0,0
131245,2023,32,57,45,40,37,52,0,0,0,0,0,0
131245,2024,33,65,49,40,38,57,0,0,0,0,0,0
131245,2025,35,74,52,40,39,61,0,0,0,0,0,0
131245,2026,36,84,56,40,40,67,0,0,0,0,0,0
131377,2022,31,52,65,47,59,60,55,51,0,0,0,0
131377,2023,27,61,77,50,71,73,67,58,0,0,0,0
131377,2024,24,71,92,53,86,89,82,67,0,0,0,0
131377,2025,21,82,109,57,103,108,101,76,0,0,0,0
131377,2026,19,96,129,60,123,132,124,87,0,0,0,0
131504,2022,28,28,22,43,47,35,56,63,0,0,0,0
131504,2023,32,31,20,47,49,31,57,67,0,0,0,0
131504,2024,36,35,18,52,52,28,58,70,0,0,0,0
131504,2025,41,40,17,57,54,25,59,75,0,0,0,0
131504,2026,46,45,15,63,57,22,60,79,0,0,0,0
131768,2022,0,0,0,0,0,0,53,84,0,0,0,0
131768,2023,0,0,0,0,0,0,48,84,0,0,0,0
131768,2024,0,0,0,0,0,0,43,83,0,0,0,0
131768,2025,0,0,0,0,0,0,38,83,0,0,0,0
131768,2026,0,0,0,0,0,0,34,83,0,0,0,0
131890,2022,47,47,46,39,54,62,29,44,0,0,0,0
131890,2023,45,45,43,33,58,70,28,44,0,0,0,0
131890,2024,43,43,40,29,63,80,27,44,0,0,0,0
131890,2025,41,41,37,25,68,91,27,43,0,0,0,0
131890,2026,39,39,34,22,74,103,26,43,0,0,0,0
132010,2022,34,27,42,36,40,51,40,40,0,0,0,0
132010,2023,33,25,45,33,40,58,40,40,0,0,0,0
132010,2024,32,24,49,31,40,67,41,41,0,0,0,0
132010,2025,31,22,52,28,40,76,41,41,0,0,0,0
132010,2026,31,20,56,26,40,87,41,41,0,0,0,0
132020,2022,0,0,0,0,0,127,68,108,0,0,0,0
132020,2023,0,0,0,0,0,163,63,122,0,0,0,0
132020,2024,0,0,0,0,0,208,57,139,0,0,0,0
132020,2025,0,0,0,0,0,266,52,158,0,0,0,0
132020,2026,0,0,0,0,0,340,48,180,0,0,0,0
133006,2022,23,56,37,31,75,41,22,29,0,0,0,0
133006,2023,18,70,35,33,103,49,21,34,0,0,0,0
133006,2024,13,87,33,35,141,57,19,39,0,0,0,0
133006,2025,10,109,31,37,193,68,17,46,0,0,0,0
133006,2026,8,137,29,39,264,81,16,54,0,0,0,0
133060,2022,64,62,104,95,77,0,0,0,0,0,0,0
133060,2023,63,56,121,121,93,0,0,0,0,0,0,0
133060,2024,62,50,141,153,111,0,0,0,0,0,0,0
133060,2025,61,45,164,195,133,0,0,0,0,0,0,0
133060,2026,60,41,190,248,160,0,0,0,0,0,0,0
133582,2022,46,49,85,89,88,75,152,50,0,0,0,0
133582,2023,47,55,112,145,157,93,308,50,0,0,0,0
133582,2024,48,61,148,236,279,117,626,50,0,0,0,0
133582,2025,49,67,195,383,494,146,1270,51,0,0,0,0
133582,2026,50,75,257,623,878,183,2578,51,0,0,0,0
133698,2022,0,0,0,0,0,118,141,121,0,0,0,0
133698,2023,0,0,0,0,0,108,132,106,0,0,0,0
133698,2024,0,0,0,0,0,99,125,92,0,0,0,0
133698,2025,0,0,0,0,0,90,117,80,0,0,0,0
133698,2026,0,0,0,0,0,82,110,70,0,0,0,0
134198,2022,0,0,0,0,0,231,255,278,0,0,0,0
134198,2023,0,0,0,0,0,209,250,263,0,0,0,0
134198,2024,0,0,0,0,0,190,245,248,0,0,0,0
134198,2025,0,0,0,0,0,172,240,234,0,0,0,0
134198,2026,0,0,0,0,0,156,235,221,0,0,0,0
134236,2022,0,0,0,53,68,57,90,80,0,0,0,0
134236,2023,0,0,0,51,71,55,90,76,0,0,0,0
134236,2024,0,0,0,49,75,53,90,71,0,0,0,0
134236,2025,0,0,0,47,78,51,90,68,0,0,0,0
134236,2026,0,0,0,45,82,49,90,64,0,0,0,0
134618,2022,62,39,55,54,47,65,72,90,0,0,0,0
134618,2023,65,34,55,49,40,61,70,96,0,0,0,0
134618,2024,67,30,55,45,34,57,68,102,0,0,0,0
134618,2025,70,26,55,41,30,53,67,109,0,0,0,0
134618,2026,73,23,56,37,25,50,65,116,0,0,0,0
134627,2022,42,22,30,32,16,0,0,0,0,0,0,0
134627,2023,51,21,31,35,13,0,0,0,0,0,0,0
134627,2024,61,19,31,38,10,0,0,0,0,0,0,0
134627,2025,74,17,32,41,8,0,0,0,0,0,0,0
134627,2026,90,16,32,44,7,0,0,0,0,0,0,0
134848,2022,45,75,90,48,75,28,70,60,0,0,0,0
134848,2023,59,124,165,59,124,27,98,73,0,0,0,0
134848,2024,77,208,299,73,208,25,138,88,0,0,0,0
134848,2025,100,347,544,89,347,24,194,106,0,0,0,0
134848,2026,131,578,989,109,578,23,272,128,0,0,0,0
134880,2022,33,20,11,18,36,36,18,15,0,0,0,0
134880,2023,44,21,9,17,45,45,16,11,0,0,0,0
134880,2024,59,22,6,16,55,55,14,8,0,0,0,0
134880,2025,79,23,5,15,67,67,13,6,0,0,0,0
134880,2026,105,24,4,14,82,82,11,4,0,0,0,0
134959,2022,0,0,81,133,115,114,103,93,0,0,0,0
134959,2023,0,0,73,142,115,124,98,92,0,0,0,0
134959,2024,0,0,66,151,116,135,92,90,0,0,0,0
134959,2025,0,0,60,161,116,147,87,89,0,0,0,0
134959,2026,0,0,54,172,117,160,82,87,0,0,0,0
135011,2022,60,78,125,53,49,18,0,0,0,0,0,0
135011,2023,55,81,174,52,48,16,0,0,0,0,0,0
135011,2024,51,85,242,50,47,15,0,0,0,0,0,0
135011,2025,48,89,337,49,46,14,0,0,0,0,0,0
135011,2026,44,93,469,48,46,12,0,0,0,0,0,0
135064,2022,0,0,0,0,0,0,75,61,0,0,0,0
135064,2023,0,0,0,0,0,0,71,54,0,0,0,0
135064,2024,0,0,0,0,0,0,67,48,0,0,0,0
135064,2025,0,0,0,0,0,0,63,42,0,0,0,0
135064,2026,0,0,0,0,0,0,60,37,0,0,0,0
135135,2022,18,7,10,16,8,16,8,8,0,0,0,0
135135,2023,23,5,11,17,6,17,6,6,0,0,0,0
135135,2024,29,4,12,19,5,19,5,5,0,0,0,0
135135,2025,36,3,13,20,4,20,4,4,0,0,0,0
135135,2026,45,2,14,22,4,22,4,4,0,0,0,0
135143,2022,21,22,25,34,18,18,0,0,0,0,0,0
135143,2023,18,21,25,39,16,16,0,0,0,0,0,0
135143,2024,15,19,25,45,14,14,0,0,0,0,0,0
135143,2025,13,17,25,52,13,13,0,0,0,0,0,0
135143,2026,11,16,25,60,11,11,0,0,0,0,0,0
135534,2022,43,41,85,116,52,0,0,0,0,0,0,0
135534,2023,41,37,122,208,54,0,0,0,0,0,0,0
135534,2024,40,34,174,373,57,0,0,0,0,0,0,0
135534,2025,38,31,248,669,60,0,0,0,0,0,0,0
135534,2026,37,28,355,1200,63,0,0,0,0,0,0,0
135798,2022,53,24,38,26,35,41,90,137,0,0,0,0
135798,2023,62,20,36,22,35,43,82,145,0,0,0,0
135798,2024,73,17,35,20,35,45,74,153,0,0,0,0
135798,2025,86,14,34,17,35,47,67,161,0,0,0,0
135798,2026,102,12,32,15,35,49,61,171,0,0,0,0
136020,2022,102,77,88,79,75,60,63,69,0,0,0,0
136020,2023,117,80,104,89,81,60,66,80,0,0,0,0
136020,2024,134,83,123,100,88,60,69,92,0,0,0,0
136020,2025,153,86,146,113,95,60,73,107,0,0,0,0
136020,2026,175,89,172,128,102,60,77,124,0,0,0,0
136182,2022,10,30,18,10,18,39,22,46,0,0,0,0
136182,2023,11,45,23,10,23,62,21,62,0,0,0,0
136182,2024,12,67,29,10,29,99,19,82,0,0,0,0
136182,2025,13,101,36,10,36,157,17,110,0,0,0,0
136182,2026,14,151,45,10,45,248,16,147,0,0,0,0
136441,2022,37,61,24,36,46,38,31,46,0,0,0,0
136441,2023,41,85,20,33,53,37,27,47,0,0,0,0
136441,2024,44,116,17,31,61,36,24,49,0,0,0,0
136441,2025,48,160,14,28,71,34,21,50,0,0,0,0
136441,2026,52,221,12,26,82,33,19,52,0,0,0,0
136551,2022,46,52,30,0,0,0,0,0,0,0,0,0
136551,2023,53,67,31,0,0,0,0,0,0,0,0,0
136551,2024,61,87,31,0,0,0,0,0,0,0,0,0
136551,2025,71,114,32,0,0,0,0,0,0,0,0,0
136551,2026,82,148,32,0,0,0,0,0,0,0,0,0
136875,2022,35,30,35,30,22,19,45,53,0,0,0,0
136875,2023,35,30,35,30,21,15,58,62,0,0,0,0
136875,2024,36,31,36,30,19,12,74,73,0,0,0,0
136875,2025,36,31,36,30,17,9,96,86,0,0,0,0
136875,2026,37,31,37,30,16,7,124,102,0,0,0,0
136883,2022,159,59,60,69,49,43,57,80,0,0,0,0
136883,2023,175,58,60,80,48,38,55,100,0,0,0,0
136883,2024,192,57,60,92,48,33,53,124,0,0,0,0
136883,2025,211,56,60,106,47,29,51,154,0,0,0,0
136883,2026,232,55,60,123,47,26,49,192,0,0,0,0
136891,2022,37,26,32,46,59,42,51,22,0,0,0,0
136891,2023,39,22,30,53,78,50,66,21,0,0,0,0
136891,2024,41,20,28,61,102,60,85,19,0,0,0,0
136891,2025,43,17,27,71,135,72,109,17,0,0,0,0
136891,2026,46,15,25,82,178,87,140,16,0,0,0,0
136964,2022,8,15,15,18,18,8,10,15,0,0,0,0
136964,2023,6,15,15,23,23,6,10,15,0,0,0,0
136964,2024,5,15,15,29,29,5,10,15,0,0,0,0
136964,2025,4,15,15,36,36,4,10,15,0,0,0,0
136964,2026,4,15,15,45,45,4,10,15,0,0,0,0
137030,2022,47,27,75,93,68,0,0,0,0,0,0,0
137030,2023,64,24,112,102,62,0,0,0,0,0,0,0
137030,2024,86,22,168,111,56,0,0,0,0,0,0,0
137030,2025,117,20,253,122,51,0,0,0,0,0,0,0
137030,2026,159,18,379,134,46,0,0,0,0,0,0,0
137090,2022,18,8,10,10,10,0,0,0,0,0,0,0
137090,2023,23,6,10,10,10,0,0,0,0,0,0,0
137090,2024,29,5,10,10,10,0,0,0,0,0,0,0
137090,2025,36,4,10,10,10,0,0,0,0,0,0,0
137090,2026,45,4,10,10,10,0,0,0,0,0,0,0
137743,2022,57,65,39,61,55,57,62,40,0,0,0,0
137743,2023,60,70,33,62,55,60,65,37,0,0,0,0
137743,2024,63,76,29,63,55,63,67,33,0,0,0,0
137743,2025,66,82,25,64,55,66,70,30,0,0,0,0
137743,2026,70,89,22,65,55,70,73,27,0,0,0,0
137967,2022,0,0,0,0,0,0,120,119,0,0,0,0
137967,2023,0,0,0,0,0,0,145,136,0,0,0,0
137967,2024,0,0,0,0,0,0,174,155,0,0,0,0
137967,2025,0,0,0,0,0,0,210,176,0,0,0,0
137967,2026,0,0,0,0,0,0,253,201,0,0,0,0
138681,2022,0,0,0,0,0,0,152,189,0,0,0,0
138681,2023,0,0,0,0,0,0,125,166,0,0,0,0
138681,2024,0,0,0,0,0,0,102,146,0,0,0,0
138681,2025,0,0,0,0,0,0,84,128,0,0,0,0
138681,2026,0,0,0,0,0,0,69,113,0,0,0,0
138720,2022,10,10,10,10,10,10,10,10,0,0,0,0
138720,2023,10,10,10,10,10,10,10,10,0,0,0,0
138720,2024,10,10,10,10,10,10,10,10,0,0,0,0
138720,2025,10,10,10,10,10,10,10,10,0,0,0,0
138720,2026,10,10,10,10,10,10,10,10,0,0,0,0
138975,2022,0,0,0,0,0,0,22,30,0,0,0,0
138975,2023,0,0,0,0,0,0,21,30,0,0,0,0
138975,2024,0,0,0,0,0,0,19,30,0,0,0,0
138975,2025,0,0,0,0,0,0,17,30,0,0,0,0
138975,2026,0,0,0,0,0,0,16,30,0,0,0,0
138990,2022,50,88,60,51,84,61,36,91,0,0,0,0
138990,2023,46,98,56,45,100,62,29,98,0,0,0,0
138990,2024,42,109,52,38,120,63,23,105,0,0,0,0
138990,2025,39,121,49,33,145,64,19,113,0,0,0,0
138990,2026,36,134,46,29,174,65,15,121,0,0,0,0
139041,2022,30,34,58,65,53,0,0,0,0,0,0,0
139041,2023,27,29,61,77,56,0,0,0,0,0,0,0
139041,2024,23,25,64,92,60,0,0,0,0,0,0,0
139041,2025,20,22,68,110,64,0,0,0,0,0,0,0
139041,2026,18,19,71,130,68,0,0,0,0,0,0,0
139173,2022,13,12,15,23,13,20,13,43,0,0,0,0
139173,2023,11,9,16,27,11,21,11,76,0,0,0,0
139173,2024,10,7,16,31,10,22,10,133,0,0,0,0
139173,2025,8,6,17,37,8,23,8,234,0,0,0,0
139173,2026,7,4,18,43,7,24,7,410,0,0,0,0
139343,2022,132,178,25,12,33,40,23,44,0,0,0,0
139343,2023,135,246,31,9,44,47,26,56,0,0,0,0
139343,2024,137,339,39,7,59,54,31,72,0,0,0,0
139343,2025,140,466,48,6,79,63,36,92,0,0,0,0
139343,2026,143,642,61,4,105,73,42,117,0,0,0,0
139432,2022,29,37,40,33,35,39,0,0,0,0,0,0
139432,2023,24,35,40,32,35,43,0,0,0,0,0,0
139432,2024,20,33,41,30,35,48,0,0,0,0,0,0
139432,2025,17,31,41,29,35,54,0,0,0,0,0,0
139432,2026,14,30,41,28,35,60,0,0,0,0,0,0
139823,2022,15,19,13,25,18,37,31,23,0,0,0,0
139823,2023,16,18,12,26,16,46,32,26,0,0,0,0
139823,2024,16,18,11,26,14,58,33,31,0,0,0,0
139823,2025,17,17,10,27,13,73,34,36,0,0,0,0
139823,2026,18,16,10,28,11,91,35,42,0,0,0,0
139955,2022,42,45,67,43,43,26,0,0,0,0,0,0
139955,2023,36,42,74,41,41,20,0,0,0,0,0,0
139955,2024,31,38,83,40,39,16,0,0,0,0,0,0
139955,2025,26,35,93,38,38,12,0,0,0,0,0,0
139955,2026,22,32,104,37,36,9,0,0,0,0,0,0
140210,2022,10,18,10,10,8,12,39,13,0,0,0,0
140210,2023,11,23,11,10,6,15,62,11,0,0,0,0
140210,2024,12,29,12,10,5,19,99,10,0,0,0,0
140210,2025,13,36,13,10,4,24,157,8,0,0,0,0
140210,2026,14,45,14,10,4,30,248,7,0,0,0,0
140783,2022,32,30,53,29,38,44,59,56,0,0,0,0
140783,2023,29,30,57,24,36,39,63,52,0,0,0,0
