School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
383422,2021-2022,Public,Elementary,35,35,40,30,45,35,35,45,0,0,0,0,300
433799,2021-2022,Public,Elementary,0,0,0,0,0,0,120,105,0,0,0,0,225
436267,2021-2022,Public,Elementary,50,45,45,40,35,35,0,0,0,0,0,0,250
445878,2021-2022,Public,Elementary,40,40,50,45,55,40,0,0,0,0,0,0,270
936480,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,270,240,325,1090
95753,2021-2022,Public,Elementary,35,40,25,45,35,35,0,0,0,0,0,0,215
460273,2021-2022,Public,Elementary,30,25,25,25,35,40,0,0,0,0,0,0,180
461962,2021-2022,Public,Elementary,35,30,30,25,25,25,0,0,0,0,0,0,170
466646,2021-2022,Public,Elementary,0,0,0,0,0,0,160,160,0,0,0,0,320
44706,2021-2022,Public,Elementary,10,10,10,10,10,10,0,10,0,0,0,0,70
505896,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
486140,2021-2022,Public,Elementary,60,40,65,45,65,50,0,0,0,0,0,0,325
488747,2021-2022,Public,Elementary,30,25,30,25,20,25,0,0,0,0,0,0,155
926359,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,15,35
677477,2021-2022,Public,Elementary,0,0,0,0,0,0,0,30,0,0,0,0,30
495891,2021-2022,Public,Elementary,60,50,40,65,45,75,0,0,0,0,0,0,335
496685,2021-2022,Public,Elementary,40,55,45,50,50,55,0,0,0,0,0,0,295
497738,2021-2022,Public,Elementary,90,90,90,80,90,80,0,0,0,0,0,0,520
497800,2021-2022,Public,Elementary,45,30,35,35,40,40,0,0,0,0,0,0,225
509159,2021-2022,Public,Elementary,35,55,35,40,40,45,0,0,0,0,0,0,250
533718,2021-2022,Public,Elementary,65,65,80,70,70,75,105,85,0,0,0,0,615
379959,2021-2022,Public,Elementary,45,40,55,45,50,50,85,85,0,0,0,0,455
942006,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,425,405,430,480,1740
518905,2021-2022,Public,Elementary,25,35,30,35,15,35,0,0,0,0,0,0,175
524751,2021-2022,Public,Elementary,65,55,60,65,65,60,0,0,0,0,0,0,370
943894,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,170,170,160,160,660
528781,2021-2022,Public,Elementary,0,0,0,0,0,0,155,165,0,0,0,0,320
621609,2021-2022,Public,Elementary,20,30,30,40,35,25,30,30,0,0,0,0,240
534242,2021-2022,Public,Elementary,0,0,0,0,0,0,190,200,0,0,0,0,390
536717,2021-2022,Public,Elementary,45,55,40,35,50,40,75,95,0,0,0,0,435
540099,2021-2022,Public,Elementary,65,65,55,60,50,75,0,0,0,0,0,0,370
543730,2021-2022,Public,Elementary,0,0,0,0,0,0,170,190,0,0,0,0,360
547506,2021-2022,Public,Elementary,55,65,55,70,55,55,0,0,0,0,0,0,355
561070,2021-2022,Public,Elementary,25,25,20,25,30,15,0,0,0,0,0,0,140
118524,2021-2022,Public,Elementary,80,80,80,70,80,90,85,70,0,0,0,0,635
606189,2021-2022,Public,Elementary,65,65,65,65,75,85,0,0,0,0,0,0,420
950912,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,285,280,280,515,1360
951048,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,360,325,300,395,1380
591955,2021-2022,Public,Elementary,70,55,70,75,80,70,90,70,0,0,0,0,580
595098,2021-2022,Public,Elementary,0,0,0,0,0,0,290,245,0,0,0,0,535
602230,2021-2022,Public,Elementary,70,70,70,70,65,55,0,0,0,0,0,0,400
602906,2021-2022,Public,Elementary,50,50,55,60,45,55,0,0,0,0,0,0,315
616257,2021-2022,Public,Elementary,0,0,0,0,0,0,230,210,0,0,0,0,440
278280,2021-2022,Public,Elementary,75,95,90,100,85,100,0,0,0,0,0,0,545
612502,2021-2022,Public,Elementary,60,55,55,50,65,60,0,0,0,0,0,0,345
615889,2021-2022,Public,Elementary,45,35,45,40,40,35,0,0,0,0,0,0,240
618810,2021-2022,Public,Elementary,20,20,30,40,30,30,80,95,0,0,0,0,345
689661,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,170,170,170,195,705
718610,2021-2022,Catholic,Elementary,20,25,20,20,30,25,40,20,0,0,0,0,200
704334,2021-2022,Catholic,Elementary,50,60,60,60,60,50,60,70,0,0,0,0,470
730777,2021-2022,Catholic,Elementary,20,20,20,15,25,15,30,15,0,0,0,0,160
745529,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,150,135,150,225,660
708704,2021-2022,Catholic,Elementary,35,35,40,25,20,25,15,20,0,0,0,0,215
756059,2021-2022,Catholic,Elementary,30,35,25,20,20,20,20,15,0,0,0,0,185
792080,2021-2022,Catholic,Elementary,35,35,40,40,50,40,40,35,0,0,0,0,315
739395,2021-2022,Catholic,Elementary,35,45,40,45,65,55,60,75,0,0,0,0,420
798690,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,245,225,220,235,925
858892,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,10,10,10,65,95
803189,2021-2022,Catholic,Elementary,25,30,15,25,20,20,30,30,0,0,0,0,195
801550,2021-2022,Catholic,Elementary,30,35,30,35,45,40,50,50,0,0,0,0,315
801429,2021-2022,Catholic,Elementary,25,15,15,20,20,25,15,15,0,0,0,0,150
808318,2021-2022,Catholic,Elementary,55,55,40,40,40,45,50,45,0,0,0,0,370
808830,2021-2022,Catholic,Elementary,35,35,35,35,20,20,30,40,0,0,0,0,250
825476,2021-2022,Catholic,Elementary,30,25,30,30,30,30,25,25,0,0,0,0,225
825344,2021-2022,Catholic,Elementary,20,20,20,20,20,20,25,20,0,0,0,0,165
833690,2021-2022,Catholic,Elementary,30,35,30,40,25,30,40,40,0,0,0,0,270
837210,2021-2022,Catholic,Elementary,25,25,20,15,25,20,25,35,0,0,0,0,190
841200,2021-2022,Catholic,Elementary,35,30,40,30,35,40,30,35,0,0,0,0,275
868000,2021-2022,Catholic,Elementary,45,50,50,35,35,35,25,35,0,0,0,0,310
829752,2021-2022,Catholic,Elementary,15,15,20,20,20,25,20,25,0,0,0,0,160
688363,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,160,175,155,115,605
801101,2021-2022,Catholic,Elementary,0,0,0,0,0,0,75,80,0,0,0,0,155
694452,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,140,150,120,145,555
848914,2021-2022,Catholic,Elementary,0,0,0,0,0,0,75,95,0,0,0,0,170
700088,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,145,120,155,185,605
697168,2021-2022,Catholic,Elementary,40,30,20,30,15,10,10,10,0,0,0,0,165
689622,2021-2022,Catholic,Elementary,0,0,0,0,0,0,135,140,0,0,0,0,275
706523,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,155,160,175,150,640
711454,2021-2022,Catholic,Elementary,30,45,40,45,40,40,40,55,0,0,0,0,335
704245,2021-2022,Catholic,Elementary,60,65,75,75,65,80,65,70,0,0,0,0,555
717835,2021-2022,Catholic,Elementary,25,35,35,30,40,40,40,40,0,0,0,0,285
715824,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,310,320,285,325,1240
721735,2021-2022,Catholic,Elementary,25,20,25,20,25,30,25,25,0,0,0,0,195
725510,2021-2022,Catholic,Elementary,35,45,45,60,45,50,60,50,0,0,0,0,390
737984,2021-2022,Catholic,Elementary,30,50,50,45,50,40,65,50,0,0,0,0,380
747343,2021-2022,Catholic,Elementary,40,40,35,45,55,50,50,70,0,0,0,0,385
747700,2021-2022,Catholic,Elementary,25,20,25,20,25,25,30,30,0,0,0,0,200
690910,2021-2022,Catholic,Elementary,10,10,10,10,15,10,20,10,0,0,0,0,95
757616,2021-2022,Catholic,Elementary,30,30,40,25,40,35,65,55,0,0,0,0,320
769576,2021-2022,Catholic,Elementary,35,35,30,40,25,35,30,40,0,0,0,0,270
771392,2021-2022,Catholic,Elementary,55,45,35,40,45,30,35,30,0,0,0,0,315
771520,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,265,295,315,280,1155
772950,2021-2022,Catholic,Elementary,15,20,15,15,15,20,30,20,0,0,0,0,150
783692,2021-2022,Catholic,Elementary,40,35,40,45,50,55,60,45,0,0,0,0,370
793361,2021-2022,Catholic,Elementary,40,50,50,50,45,45,50,45,0,0,0,0,375
799475,2021-2022,Catholic,Elementary,40,40,60,50,50,45,0,0,0,0,0,0,285
781533,2021-2022,Catholic,Elementary,75,85,80,85,85,95,95,85,0,0,0,0,685
803243,2021-2022,Catholic,Elementary,50,60,40,60,45,60,45,55,0,0,0,0,415
802859,2021-2022,Catholic,Elementary,40,40,35,30,25,20,35,30,0,0,0,0,255
803790,2021-2022,Catholic,Elementary,10,10,10,10,15,10,10,10,0,0,0,0,85
806188,2021-2022,Catholic,Elementary,75,55,65,60,65,40,40,25,0,0,0,0,425
736163,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,305,320,340,310,1275
819492,2021-2022,Catholic,Elementary,65,70,60,45,70,65,0,0,0,0,0,0,375
825964,2021-2022,Catholic,Elementary,25,25,15,25,15,15,10,25,0,0,0,0,155
844160,2021-2022,Catholic,Elementary,20,25,20,30,20,25,40,25,0,0,0,0,205
847704,2021-2022,Catholic,Elementary,60,55,65,55,60,70,70,80,0,0,0,0,515
849910,2021-2022,Catholic,Elementary,35,30,40,40,40,40,0,0,0,0,0,0,225
778931,2021-2022,Catholic,Elementary,70,55,65,55,60,75,0,0,0,0,0,0,380
864170,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,310,320,300,295,1225
859095,2021-2022,Catholic,Elementary,50,60,70,90,70,75,60,75,0,0,0,0,550
839397,2021-2022,Catholic,Elementary,50,60,40,55,40,25,15,10,0,0,0,0,295
718018,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,10,10,0,550,570
859575,2021-2022,Catholic,Elementary,35,35,30,45,40,35,45,50,0,0,0,0,315
866008,2021-2022,Catholic,Elementary,35,25,45,45,40,35,45,40,0,0,0,0,310
686263,2021-2022,Catholic,Elementary,10,15,15,25,30,30,30,50,0,0,0,0,205
689777,2021-2022,Catholic,Elementary,10,185,235,15,15,15,15,20,0,0,0,0,510
874361,2021-2022,Catholic,Elementary,30,45,60,65,75,55,75,70,0,0,0,0,475
693820,2021-2022,Catholic,Elementary,45,40,55,55,65,50,55,65,0,0,0,0,430
728632,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,365,335,340,315,1355
696919,2021-2022,Catholic,Elementary,65,65,50,65,60,65,60,70,0,0,0,0,500
705470,2021-2022,Catholic,Elementary,170,10,10,15,20,20,15,20,0,0,0,0,280
703672,2021-2022,Catholic,Elementary,20,15,10,15,25,265,20,25,0,0,0,0,395
849901,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,390,250,315,295,1250
856052,2021-2022,Catholic,Elementary,30,35,40,35,55,35,55,60,0,0,0,0,345
706540,2021-2022,Catholic,Elementary,15,10,15,15,15,20,25,30,0,0,0,0,145
710024,2021-2022,Catholic,Elementary,25,30,30,35,25,30,50,30,0,0,0,0,255
706809,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,300,270,290,260,1120
708062,2021-2022,Catholic,Elementary,35,25,30,30,15,30,25,20,0,0,0,0,210
688745,2021-2022,Catholic,Elementary,75,70,70,65,80,50,65,55,0,0,0,0,530
720488,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,280,315,215,255,1065
716995,2021-2022,Catholic,Elementary,20,40,30,40,40,30,55,60,0,0,0,0,315
756440,2021-2022,Catholic,Elementary,45,60,55,65,65,45,50,40,0,0,0,0,425
718432,2021-2022,Catholic,Elementary,45,40,30,40,30,30,35,35,0,0,0,0,285
721530,2021-2022,Catholic,Elementary,35,30,45,40,35,35,50,45,0,0,0,0,315
726206,2021-2022,Catholic,Elementary,25,30,25,40,20,25,40,20,0,0,0,0,225
737690,2021-2022,Catholic,Elementary,35,40,45,50,30,55,40,40,0,0,0,0,335
741752,2021-2022,Catholic,Elementary,25,35,30,40,35,30,45,55,0,0,0,0,295
874888,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,245,255,275,245,1020
744026,2021-2022,Catholic,Elementary,45,45,55,60,45,60,55,55,0,0,0,0,420
741744,2021-2022,Catholic,Elementary,40,50,50,45,35,40,45,35,0,0,0,0,340
744484,2021-2022,Catholic,Elementary,15,15,20,30,25,20,20,20,0,0,0,0,165
742236,2021-2022,Catholic,Elementary,25,30,25,25,45,35,45,50,0,0,0,0,280
741710,2021-2022,Catholic,Elementary,15,15,25,15,25,45,25,30,0,0,0,0,195
748528,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,75,75,65,55,270
748536,2021-2022,Catholic,Elementary,0,0,0,0,0,0,110,60,0,0,0,0,170
732281,2021-2022,Catholic,Elementary,15,25,30,30,30,25,30,45,0,0,0,0,230
766636,2021-2022,Catholic,Elementary,85,95,70,75,60,65,50,40,0,0,0,0,540
749966,2021-2022,Catholic,Elementary,30,20,25,25,30,35,0,0,0,0,0,0,165
756709,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,280,310,280,270,1140
753161,2021-2022,Catholic,Elementary,20,30,40,30,30,55,50,60,0,0,0,0,315
822728,2021-2022,Catholic,Elementary,20,30,30,30,30,25,30,30,0,0,0,0,225
762016,2021-2022,Catholic,Elementary,20,20,20,30,35,30,35,35,0,0,0,0,225
765201,2021-2022,Catholic,Elementary,25,35,25,25,35,35,40,35,0,0,0,0,255
874396,2021-2022,Catholic,Elementary,25,25,20,35,25,40,30,45,0,0,0,0,245
769606,2021-2022,Catholic,Elementary,25,25,20,25,30,25,35,35,0,0,0,0,220
774049,2021-2022,Catholic,Elementary,25,25,25,30,25,50,30,30,0,0,0,0,240
773689,2021-2022,Catholic,Elementary,25,20,20,25,25,30,25,20,0,0,0,0,190
765708,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,345,335,330,325,1335
777161,2021-2022,Catholic,Elementary,15,25,25,25,30,30,25,45,0,0,0,0,220
773832,2021-2022,Catholic,Elementary,30,30,35,30,30,30,0,0,0,0,0,0,185
836324,2021-2022,Catholic,Elementary,65,65,60,95,80,70,80,65,0,0,0,0,580
703966,2021-2022,Catholic,Elementary,40,35,55,45,50,35,45,50,0,0,0,0,355
691356,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,380,375,350,315,1420
781460,2021-2022,Catholic,Elementary,15,20,15,20,25,25,25,35,0,0,0,0,180
854147,2021-2022,Catholic,Elementary,50,50,80,60,65,75,65,80,0,0,0,0,525
783137,2021-2022,Catholic,Elementary,25,20,45,45,55,60,75,75,0,0,0,0,400
784303,2021-2022,Catholic,Elementary,15,15,20,20,20,25,30,25,0,0,0,0,170
783927,2021-2022,Catholic,Elementary,40,20,35,35,30,40,35,30,0,0,0,0,265
786020,2021-2022,Catholic,Elementary,20,20,20,20,30,30,25,30,0,0,0,0,195
788082,2021-2022,Catholic,Elementary,30,35,35,40,25,45,35,45,0,0,0,0,290
788112,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,260,295,325,380,1260
789003,2021-2022,Catholic,Elementary,55,55,50,50,75,55,60,55,0,0,0,0,455
789488,2021-2022,Catholic,Elementary,45,35,50,45,50,50,70,70,0,0,0,0,415
792306,2021-2022,Catholic,Elementary,50,50,45,50,35,30,45,50,0,0,0,0,355
793809,2021-2022,Catholic,Elementary,35,45,35,45,40,50,40,55,0,0,0,0,345
795887,2021-2022,Catholic,Elementary,20,20,25,25,40,55,45,40,0,0,0,0,270
798495,2021-2022,Catholic,Elementary,25,20,25,35,30,30,35,35,0,0,0,0,235
799912,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,390,435,405,395,1625
774824,2021-2022,Catholic,Elementary,20,30,20,30,40,35,60,65,0,0,0,0,300
801259,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,210,235,310,325,1080
761079,2021-2022,Catholic,Elementary,30,30,50,40,30,45,50,50,0,0,0,0,325
727300,2021-2022,Catholic,Elementary,15,25,25,25,25,20,30,25,0,0,0,0,190
750581,2021-2022,Catholic,Elementary,15,20,25,20,20,25,15,25,0,0,0,0,165
724220,2021-2022,Catholic,Elementary,55,50,60,65,55,50,55,25,0,0,0,0,415
809489,2021-2022,Catholic,Elementary,15,15,20,25,20,25,20,25,0,0,0,0,165
809381,2021-2022,Catholic,Elementary,45,55,50,65,55,45,50,50,0,0,0,0,415
806366,2021-2022,Catholic,Elementary,30,40,40,30,40,35,20,45,0,0,0,0,280
815411,2021-2022,Catholic,Elementary,50,45,40,45,45,40,40,35,0,0,0,0,340
785572,2021-2022,Catholic,Elementary,25,35,40,40,45,40,65,60,0,0,0,0,350
816450,2021-2022,Catholic,Elementary,40,45,65,50,90,80,75,95,0,0,0,0,540
725161,2021-2022,Catholic,Elementary,30,15,30,40,20,35,25,35,0,0,0,0,230
820733,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,10,25,35
821969,2021-2022,Catholic,Elementary,25,30,35,40,30,40,30,45,0,0,0,0,275
757573,2021-2022,Catholic,Elementary,40,40,35,45,45,55,35,40,0,0,0,0,335
823430,2021-2022,Catholic,Elementary,35,45,40,70,55,55,50,45,0,0,0,0,395
830437,2021-2022,Catholic,Elementary,60,55,55,55,70,60,65,70,0,0,0,0,490
827169,2021-2022,Catholic,Elementary,25,20,30,25,35,35,50,30,0,0,0,0,250
728752,2021-2022,Catholic,Elementary,55,70,70,80,75,80,75,85,0,0,0,0,590
832383,2021-2022,Catholic,Elementary,10,10,15,20,20,20,225,170,0,0,0,0,490
811780,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,265,355,275,295,1190
835048,2021-2022,Catholic,Elementary,15,20,20,30,40,40,40,50,0,0,0,0,255
736888,2021-2022,Catholic,Elementary,35,50,55,65,65,75,75,85,0,0,0,0,505
835498,2021-2022,Catholic,Elementary,20,40,40,40,45,35,45,40,0,0,0,0,305
836273,2021-2022,Catholic,Elementary,30,30,40,30,30,30,25,25,0,0,0,0,240
795471,2021-2022,Catholic,Elementary,35,35,45,45,35,50,60,60,0,0,0,0,365
838314,2021-2022,Catholic,Elementary,30,40,40,35,35,35,25,30,0,0,0,0,270
837431,2021-2022,Catholic,Elementary,15,25,25,25,40,25,45,35,0,0,0,0,235
843067,2021-2022,Catholic,Elementary,10,10,10,210,255,10,30,25,0,0,0,0,560
845531,2021-2022,Catholic,Elementary,20,20,25,35,20,30,30,30,0,0,0,0,210
814080,2021-2022,Catholic,Elementary,25,25,35,30,35,40,40,55,0,0,0,0,285
848832,2021-2022,Catholic,Elementary,25,20,20,30,25,15,30,25,0,0,0,0,190
849626,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,425,410,395,450,1680
851167,2021-2022,Catholic,Elementary,35,25,35,25,45,40,50,55,0,0,0,0,310
852546,2021-2022,Catholic,Secondary,0,0,0,0,0,0,0,0,410,410,375,380,1575
864080,2021-2022,Catholic,Elementary,60,40,45,50,30,45,0,0,0,0,0,0,270
737242,2021-2022,Catholic,Elementary,45,40,60,60,60,65,80,70,0,0,0,0,480
890286,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,10,20
3913,2021-2022,Public,Elementary,0,80,55,60,75,70,80,65,0,0,0,0,485
14176,2021-2022,Public,Elementary,65,80,60,75,55,65,65,45,0,0,0,0,510
904040,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,365,345,350,390,1450
68710,2021-2022,Public,Elementary,45,50,50,60,60,45,55,55,0,0,0,0,420
112387,2021-2022,Public,Elementary,45,60,65,65,75,55,80,65,0,0,0,0,510
663,2021-2022,Public,Elementary,60,65,70,85,60,65,65,75,0,0,0,0,545
20702,2021-2022,Public,Elementary,30,30,35,45,50,40,30,50,0,0,0,0,310
26530,2021-2022,Public,Elementary,20,20,15,65,55,45,50,55,0,0,0,0,325
28231,2021-2022,Public,Elementary,50,65,50,50,40,40,45,50,0,0,0,0,390
28282,2021-2022,Public,Elementary,45,40,35,30,50,45,45,45,0,0,0,0,335
892998,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,225,220,220,395,1060
54623,2021-2022,Public,Elementary,40,35,55,50,40,65,60,50,0,0,0,0,395
30694,2021-2022,Public,Elementary,25,20,20,25,25,15,25,30,0,0,0,0,185
570115,2021-2022,Public,Elementary,80,70,75,60,60,60,50,45,0,0,0,0,500
36447,2021-2022,Public,Elementary,15,30,20,45,80,110,85,80,0,0,0,0,465
36455,2021-2022,Public,Elementary,30,30,35,25,20,25,30,30,0,0,0,0,225
36471,2021-2022,Public,Elementary,20,15,25,30,20,15,0,0,0,0,0,0,125
33561,2021-2022,Public,Elementary,50,60,60,85,85,70,75,95,0,0,0,0,580
893978,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,485,410,410,460,1765
120199,2021-2022,Public,Elementary,85,85,85,120,80,100,85,75,0,0,0,0,715
47910,2021-2022,Public,Elementary,0,0,0,110,95,100,95,105,0,0,0,0,505
557674,2021-2022,Public,Elementary,100,90,85,115,80,70,90,80,0,0,0,0,710
939585,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,445,415,350,355,1565
890202,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,480,395,385,350,1610
50199,2021-2022,Public,Elementary,20,25,20,30,15,20,25,20,0,0,0,0,175
616722,2021-2022,Public,Elementary,50,65,55,80,75,60,65,70,0,0,0,0,520
55131,2021-2022,Public,Elementary,70,65,65,70,75,75,60,90,0,0,0,0,570
55395,2021-2022,Public,Elementary,65,55,65,90,60,80,60,75,0,0,0,0,550
418445,2021-2022,Public,Elementary,55,50,55,50,55,65,60,60,0,0,0,0,450
56405,2021-2022,Public,Elementary,30,30,30,35,30,35,40,35,0,0,0,0,265
34347,2021-2022,Public,Elementary,20,15,30,30,25,35,40,40,0,0,0,0,235
933346,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,380,345,395,435,1555
71870,2021-2022,Public,Elementary,35,45,45,60,45,40,55,50,0,0,0,0,375
211434,2021-2022,Public,Elementary,40,60,60,60,50,75,75,80,0,0,0,0,500
86517,2021-2022,Public,Elementary,50,60,70,65,75,90,75,90,0,0,0,0,575
90050,2021-2022,Public,Elementary,80,85,75,75,80,95,85,95,0,0,0,0,670
74527,2021-2022,Public,Elementary,55,55,50,65,55,70,70,65,0,0,0,0,485
101990,2021-2022,Public,Elementary,40,30,30,65,60,60,60,55,0,0,0,0,400
115541,2021-2022,Public,Elementary,25,20,25,20,25,30,25,35,0,0,0,0,205
111430,2021-2022,Public,Elementary,95,40,50,60,60,60,75,80,0,0,0,0,520
77011,2021-2022,Public,Elementary,40,40,40,55,50,55,70,65,0,0,0,0,415
122858,2021-2022,Public,Elementary,110,45,50,50,45,40,40,45,0,0,0,0,425
123609,2021-2022,Public,Elementary,40,30,40,60,40,50,60,55,0,0,0,0,375
128511,2021-2022,Public,Elementary,35,50,50,100,70,95,100,100,0,0,0,0,600
128457,2021-2022,Public,Elementary,35,40,65,50,45,35,60,45,0,0,0,0,375
246078,2021-2022,Public,Elementary,55,70,70,85,100,85,85,80,0,0,0,0,630
236411,2021-2022,Public,Elementary,20,10,15,10,20,15,20,10,0,0,0,0,120
136875,2021-2022,Public,Elementary,35,30,35,30,25,25,35,45,0,0,0,0,260
139343,2021-2022,Public,Elementary,130,130,20,15,25,35,20,35,0,0,0,0,410
140783,2021-2022,Public,Elementary,35,30,50,35,40,50,55,60,0,0,0,0,355
72086,2021-2022,Public,Elementary,40,45,45,60,100,85,75,85,0,0,0,0,535
136883,2021-2022,Public,Elementary,145,60,60,60,50,50,60,65,0,0,0,0,550
905020,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,345,320,330,355,1350
904970,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,240,185,200,255,880
563982,2021-2022,Public,Elementary,75,75,85,60,70,70,70,55,0,0,0,0,560
619132,2021-2022,Public,Elementary,35,40,30,35,30,30,35,40,0,0,0,0,275
156019,2021-2022,Public,Elementary,25,25,25,30,25,30,35,25,0,0,0,0,220
270680,2021-2022,Public,Elementary,0,85,90,80,90,85,80,60,0,0,0,0,570
281909,2021-2022,Public,Elementary,45,35,35,45,50,40,45,45,0,0,0,0,340
908819,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,250,215,305,400,1170
192937,2021-2022,Public,Elementary,30,25,30,25,35,35,30,45,0,0,0,0,255
201545,2021-2022,Public,Elementary,35,40,40,50,35,45,35,40,0,0,0,0,320
54640,2021-2022,Public,Elementary,70,40,55,60,60,60,50,70,0,0,0,0,465
204170,2021-2022,Public,Elementary,25,30,70,75,70,55,85,65,0,0,0,0,475
201776,2021-2022,Public,Elementary,135,130,35,40,40,30,35,40,0,0,0,0,485
213730,2021-2022,Public,Elementary,25,35,30,25,25,25,65,60,0,0,0,0,290
213772,2021-2022,Public,Elementary,45,55,40,105,120,100,135,90,0,0,0,0,690
217220,2021-2022,Public,Elementary,15,25,20,30,30,20,25,25,0,0,0,0,190
213861,2021-2022,Public,Elementary,25,20,15,55,40,55,60,65,0,0,0,0,335
442954,2021-2022,Public,Elementary,45,45,45,60,60,50,55,55,0,0,0,0,415
217972,2021-2022,Public,Elementary,40,60,60,75,65,70,70,70,0,0,0,0,510
237086,2021-2022,Public,Elementary,30,30,25,30,30,30,30,50,0,0,0,0,255
184305,2021-2022,Public,Elementary,95,125,105,35,50,55,40,35,0,0,0,0,540
23016,2021-2022,Public,Elementary,40,65,55,70,65,60,45,60,0,0,0,0,460
252794,2021-2022,Public,Elementary,25,35,30,40,40,50,50,60,0,0,0,0,330
254078,2021-2022,Public,Elementary,45,70,70,75,75,70,70,85,0,0,0,0,560
255971,2021-2022,Public,Elementary,70,50,55,55,50,45,50,45,0,0,0,0,420
256005,2021-2022,Public,Elementary,35,30,40,40,45,40,35,50,0,0,0,0,315
949230,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,235,250,225,320,1030
234460,2021-2022,Public,Elementary,35,40,50,40,40,40,35,40,0,0,0,0,320
917893,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,280,255,255,370,1160
280224,2021-2022,Public,Elementary,15,15,15,10,20,0,0,0,0,0,0,0,75
281913,2021-2022,Public,Elementary,40,35,25,45,40,35,50,55,0,0,0,0,325
282545,2021-2022,Public,Elementary,25,20,15,30,35,30,25,30,0,0,0,0,210
13719,2021-2022,Public,Elementary,45,65,60,55,70,70,60,70,0,0,0,0,495
364741,2021-2022,Public,Elementary,75,90,75,85,65,85,80,80,0,0,0,0,635
283118,2021-2022,Public,Elementary,25,20,20,20,20,15,25,25,0,0,0,0,170
286079,2021-2022,Public,Elementary,125,25,25,35,35,30,35,30,0,0,0,0,340
281581,2021-2022,Public,Elementary,0,90,75,80,75,70,65,60,0,0,0,0,515
919233,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,190,210,230,250,880
291080,2021-2022,Public,Elementary,45,45,45,50,50,55,45,40,0,0,0,0,375
89442,2021-2022,Public,Elementary,40,50,50,45,45,45,65,60,0,0,0,0,400
291145,2021-2022,Public,Elementary,10,10,10,20,10,20,20,20,0,0,0,0,120
297615,2021-2022,Public,Elementary,20,25,25,20,35,30,40,40,0,0,0,0,235
919586,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,255,220,260,980
302457,2021-2022,Public,Elementary,40,50,50,45,65,70,55,50,0,0,0,0,425
